zcta,name,city,county,state,median_hh_income,median_age,total_households,total_pop,male_pop,pop_25plus,bachelors,masters,professional,doctorate
87101,ZCTA5 87101,Albuquerque,Bernalillo,NM,-666666666,-666666666.0,0,0,0,0,0,0,0,0
87102,ZCTA5 87102,Albuquerque,Bernalillo,NM,35069,35.6,10324,20031,10246,14640,3102,1355,196,236
87104,ZCTA5 87104,Albuquerque,Bernalillo,NM,65060,41.2,5737,12982,6487,9195,2190,1076,402,349
87105,ZCTA5 87105,Albuquerque,Bernalillo,NM,46124,38.8,18911,55295,28035,36869,3493,1756,167,234
87106,ZCTA5 87106,Albuquerque,Bernalillo,NM,50999,32.2,12031,25825,13397,16800,4201,2786,1024,1101
87107,ZCTA5 87107,Albuquerque,Bernalillo,NM,56629,44.0,12505,27873,13706,20802,3720,2596,903,401
87108,ZCTA5 87108,Albuquerque,Bernalillo,NM,34016,38.1,17252,36147,18456,25073,4208,2682,448,575
87109,ZCTA5 87109,Albuquerque,Bernalillo,NM,53182,42.1,19259,40313,18601,28884,6733,3576,1047,796
87110,ZCTA5 87110,Albuquerque,Bernalillo,NM,61158,40.6,18112,40404,19787,29125,5564,3914,809,818
87111,ZCTA5 87111,Albuquerque,Bernalillo,NM,80358,44.3,26600,56830,27549,43316,12039,7320,2408,2086
87112,ZCTA5 87112,Albuquerque,Bernalillo,NM,63832,40.3,19008,42632,19272,31050,6492,3300,716,843
87113,ZCTA5 87113,Albuquerque,Bernalillo,NM,84668,40.1,6603,16434,8612,11545,2745,1889,544,404
87114,ZCTA5 87114,Alameda,Bernalillo,NM,77743,37.3,26747,67805,32256,46182,11358,5305,800,970
87116,ZCTA5 87116,Albuquerque,Bernalillo,NM,74806,23.5,1359,4381,2791,1935,366,340,0,34
87117,ZCTA5 87117,Kirtland Afb,Bernalillo,NM,-666666666,20.7,0,28,28,7,0,0,0,0
87120,ZCTA5 87120,Albuquerque,Bernalillo,NM,80704,39.4,26258,65918,32093,47138,10001,5728,773,1151
87121,ZCTA5 87121,Albuquerque,Bernalillo,NM,53326,30.0,25812,76980,38560,45532,4338,1130,214,193
87122,ZCTA5 87122,Albuquerque,Bernalillo,NM,152360,45.1,6730,18592,8919,13000,4150,3047,1079,984
87123,ZCTA5 87123,Albuquerque,Bernalillo,NM,59387,39.5,18943,43351,21866,31296,5434,3266,507,899
87124,ZCTA5 87124,Rio Rancho,Sandoval,NM,72986,40.5,21520,57239,28548,39812,7794,3747,570,535
87144,ZCTA5 87144,,,,84303,37.7,17268,48815,23935,32159,7167,2996,512,400
87151,ZCTA5 87151,,,,-666666666,33.3,0,1261,985,1083,34,0,0,6
87301,ZCTA5 87301,Gallup,Mckinley,NM,58854,34.1,7247,22454,11147,14015,1867,889,266,166
87305,ZCTA5 87305,Gallup,Mckinley,NM,45543,33.1,574,1947,943,1297,46,23,0,19
87310,ZCTA5 87310,Brimhall,Mckinley,NM,32250,32.9,311,1182,594,759,25,8,0,0
87311,ZCTA5 87311,Church Rock,Mckinley,NM,30192,30.7,1298,5027,2331,3071,192,75,0,18
87312,ZCTA5 87312,Continental Divi,Mckinley,NM,45096,44.1,195,578,270,417,65,9,7,0
87313,ZCTA5 87313,Crownpoint,Mckinley,NM,33493,35.2,1577,4990,2367,3489,249,38,0,52
87315,ZCTA5 87315,Fence Lake,Cibola,NM,-666666666,73.1,121,223,102,223,0,0,0,0
87316,ZCTA5 87316,Fort Wingate,Mckinley,NM,90083,34.1,475,1552,711,1070,46,232,0,3
87317,ZCTA5 87317,Gamerco,Mckinley,NM,46875,27.6,461,1938,807,1060,44,0,12,0
87319,ZCTA5 87319,Mentmore,Mckinley,NM,39485,30.8,676,2653,1301,1616,13,26,0,0
87320,ZCTA5 87320,Mexican Springs,Mckinley,NM,30000,44.7,198,594,273,455,28,0,0,0
87321,ZCTA5 87321,Ramah,Cibola,NM,71354,54.5,723,1963,960,1540,297,68,36,0
87322,ZCTA5 87322,Rehoboth,Mckinley,NM,46875,24.7,147,594,271,292,29,50,5,0
87323,ZCTA5 87323,Thoreau,Mckinley,NM,35670,37.6,1459,4345,2417,2629,148,269,0,3
87325,ZCTA5 87325,Tohatchi,Mckinley,NM,33649,35.7,644,2290,1145,1506,67,43,5,4
87326,ZCTA5 87326,Vanderwagen,Mckinley,NM,28954,32.6,655,2439,1177,1602,108,8,0,4
87327,ZCTA5 87327,Zuni,Mckinley,NM,43889,33.0,1814,8134,3919,4931,220,73,0,0
87328,ZCTA5 87328,Navajo,Mckinley,NM,29063,28.9,832,2920,1329,1635,84,86,0,3
87347,ZCTA5 87347,Jamestown,Mckinley,NM,72865,69.7,105,237,147,152,8,17,0,0
87357,ZCTA5 87357,Pinehill,Cibola,NM,27500,28.2,334,1043,484,594,46,27,2,0
87364,ZCTA5 87364,Sheep Springs,San Juan,NM,26750,37.9,472,1470,759,1006,56,6,0,0
87365,ZCTA5 87365,Smith Lake,Mckinley,NM,19500,38.3,20,32,9,32,0,0,0,0
87375,ZCTA5 87375,Yatahey,Mckinley,NM,35875,35.9,1166,4484,2168,2971,35,36,0,0
87401,ZCTA5 87401,Farmington,San Juan,NM,52654,34.2,15463,46398,22039,28511,2633,1771,454,239
87402,ZCTA5 87402,Farmington,San Juan,NM,72869,39.3,3605,10362,5614,7023,964,537,140,87
87410,ZCTA5 87410,Aztec,San Juan,NM,53958,40.4,5925,15087,7211,10557,1097,451,76,163
87412,ZCTA5 87412,Blanco,San Juan,NM,48920,59.0,462,1594,501,1499,320,2,0,0
87413,ZCTA5 87413,Bloomfield,San Juan,NM,51393,34.7,5052,14980,7823,9445,781,337,65,25
87415,ZCTA5 87415,Flora Vista,San Juan,NM,41846,47.3,910,2418,1204,1785,223,0,33,0
87416,ZCTA5 87416,Fruitland,San Juan,NM,42346,37.9,1372,4470,2276,3087,298,127,0,0
87417,ZCTA5 87417,Kirtland,San Juan,NM,50114,29.9,1589,5358,2653,3015,268,92,0,11
87418,ZCTA5 87418,La Plata,San Juan,NM,76458,56.9,355,835,426,689,83,75,13,15
87419,ZCTA5 87419,Navajo Dam,San Juan,NM,51429,54.0,138,411,204,333,51,25,0,0
87420,ZCTA5 87420,Shiprock,San Juan,NM,37643,37.0,3224,11051,5589,7556,504,238,32,9
87421,ZCTA5 87421,Waterflow,San Juan,NM,48102,41.2,493,1612,839,1140,41,39,0,0
87455,ZCTA5 87455,Newcomb,San Juan,NM,31875,39.9,505,1546,785,1130,53,53,18,2
87461,ZCTA5 87461,Sanostee,San Juan,NM,31053,41.2,444,1394,670,992,28,8,0,0
87499,ZCTA5 87499,Farmington,San Juan,NM,30833,49.0,270,868,447,639,65,12,0,0
87501,ZCTA5 87501,Pojoaque Valley,Santa Fe,NM,77400,56.6,8409,15001,6722,12747,3239,2651,1162,726
87505,ZCTA5 87505,Santa Fe,Santa Fe,NM,77267,52.4,15497,31857,15258,25589,6463,3976,1546,1365
87506,ZCTA5 87506,Santa Fe,Santa Fe,NM,77807,53.7,7029,15895,7823,12160,2590,1568,640,533
87507,ZCTA5 87507,Santa Fe,Santa Fe,NM,60641,38.1,20139,51580,25326,35074,5790,3367,499,622
87508,ZCTA5 87508,Santa Fe,Santa Fe,NM,87750,53.6,7367,18245,9503,14554,3230,2173,778,737
87510,ZCTA5 87510,Abiquiu,Rio Arriba,NM,-666666666,32.7,395,861,560,561,125,16,0,0
87511,ZCTA5 87511,Alcalde,Rio Arriba,NM,62268,42.5,835,2806,1392,1946,234,108,0,0
87512,ZCTA5 87512,Amalia,Taos,NM,-666666666,-666666666.0,67,122,67,122,0,0,0,0
87513,ZCTA5 87513,Arroyo Hondo,Taos,NM,58136,56.3,466,749,305,592,204,0,0,27
87514,ZCTA5 87514,Arroyo Seco,Taos,NM,59583,30.9,513,1320,597,1164,184,40,23,0
87515,ZCTA5 87515,Canjilon,Rio Arriba,NM,158470,56.4,97,169,98,169,116,13,0,0
87516,ZCTA5 87516,Canones,Rio Arriba,NM,-666666666,46.7,47,95,51,82,0,0,0,0
87517,ZCTA5 87517,Carson,Taos,NM,99122,44.1,150,308,137,201,91,66,0,0
87518,ZCTA5 87518,Cebolla,Rio Arriba,NM,-666666666,-666666666.0,0,0,0,0,0,0,0,0
87519,ZCTA5 87519,Cerro,Taos,NM,73837,51.6,249,746,507,503,0,0,0,0
87520,ZCTA5 87520,Chama,Rio Arriba,NM,52750,62.8,544,1212,602,1107,108,244,0,0
87521,ZCTA5 87521,Chamisal,Taos,NM,-666666666,46.8,378,880,523,657,65,17,0,2
87522,ZCTA5 87522,Cundiyo,Rio Arriba,NM,63199,52.3,1339,3217,1563,2545,225,216,0,0
87523,ZCTA5 87523,Cordova,Rio Arriba,NM,-666666666,68.7,160,180,59,180,0,0,0,0
87524,ZCTA5 87524,Costilla,Taos,NM,-666666666,35.2,99,414,160,259,0,0,0,0
87525,ZCTA5 87525,Taos Ski Valley,Taos,NM,71667,49.3,14,64,50,50,39,0,0,0
87527,ZCTA5 87527,Dixon,Rio Arriba,NM,-666666666,57.3,372,896,474,660,55,115,0,45
87528,ZCTA5 87528,Dulce,Rio Arriba,NM,43607,35.4,849,2650,1294,1744,153,49,0,0
87529,ZCTA5 87529,El Prado,Taos,NM,62857,53.5,1986,4723,2038,3931,624,804,55,78
87530,ZCTA5 87530,El Rito,Rio Arriba,NM,21422,39.7,428,975,398,620,1,0,0,0
87531,ZCTA5 87531,Embudo,Rio Arriba,NM,-666666666,74.5,132,308,123,308,25,38,0,0
87532,ZCTA5 87532,Espanola,Rio Arriba,NM,51331,38.2,7158,19827,10037,12685,1727,716,88,78
87535,ZCTA5 87535,Glorieta,Santa Fe,NM,45951,56.5,918,1584,869,1399,266,384,0,13
87537,ZCTA5 87537,Hernandez,Rio Arriba,NM,48000,34.8,908,2561,1045,1461,63,44,0,0
87538,ZCTA5 87538,Ilfeld,San Miguel,NM,-666666666,39.1,147,441,158,257,75,0,0,0
87539,ZCTA5 87539,La Madera,Rio Arriba,NM,-666666666,36.2,35,214,95,214,0,0,0,0
87540,ZCTA5 87540,Lamy,Santa Fe,NM,63140,60.6,533,885,506,822,218,250,44,0
87543,ZCTA5 87543,Llano,Taos,NM,-666666666,63.1,83,247,91,247,121,0,0,0
87544,ZCTA5 87544,Los Alamos,Los Alamos,NM,130368,41.1,6116,13661,7176,10081,2686,2247,226,1906
87547,ZCTA5 87547,,,,144661,41.2,2033,5592,2708,3805,1183,831,91,504
87548,ZCTA5 87548,Medanales,Rio Arriba,NM,68445,32.1,367,944,475,562,41,0,0,0
87549,ZCTA5 87549,Ojo Caliente,Rio Arriba,NM,-666666666,59.4,523,1166,656,978,69,146,47,0
87551,ZCTA5 87551,Los Ojos,Rio Arriba,NM,-666666666,44.0,125,324,103,163,0,39,0,0
87552,ZCTA5 87552,Pecos,San Miguel,NM,47042,53.3,889,2132,967,1643,275,78,25,22
87553,ZCTA5 87553,Penasco,Taos,NM,37143,39.2,528,1583,945,1092,85,53,3,2
87554,ZCTA5 87554,Petaca,Rio Arriba,NM,-666666666,-666666666.0,0,0,0,0,0,0,0,0
87556,ZCTA5 87556,Questa,Taos,NM,49158,49.4,907,2445,1438,1784,160,97,0,18
87557,ZCTA5 87557,Ranchos De Taos,Taos,NM,50112,40.7,1990,5527,2604,3574,671,663,24,1
87558,ZCTA5 87558,Red River,Taos,NM,-666666666,60.1,438,1046,500,870,117,412,0,0
87560,ZCTA5 87560,Ribera,San Miguel,NM,27120,43.4,617,1635,879,1230,168,70,0,0
87562,ZCTA5 87562,Rowe,San Miguel,NM,90708,36.2,125,582,428,477,0,0,0,0
87564,ZCTA5 87564,San Cristobal,Taos,NM,-666666666,56.3,49,84,28,83,0,22,0,0
87565,ZCTA5 87565,San Jose,San Miguel,NM,20148,40.2,193,351,100,234,21,20,0,0
87566,ZCTA5 87566,San Juan Pueblo,Rio Arriba,NM,61136,38.0,694,2906,1597,1960,110,136,0,15
87567,ZCTA5 87567,Santa Cruz,Santa Fe,NM,44030,32.4,462,1122,483,779,125,74,0,0
87569,ZCTA5 87569,Serafina,San Miguel,NM,-666666666,54.6,203,466,253,466,27,6,9,0
87571,ZCTA5 87571,Taos,Taos,NM,53915,49.3,4901,11698,5939,9202,2217,961,409,192
87573,ZCTA5 87573,Tererro,San Miguel,NM,-666666666,-666666666.0,6,6,6,6,6,0,0,0
87575,ZCTA5 87575,Tierra Amarilla,Rio Arriba,NM,63846,22.0,278,986,284,489,23,6,0,0
87577,ZCTA5 87577,Tres Piedras,Taos,NM,28571,35.7,248,589,167,339,127,24,0,0
87578,ZCTA5 87578,Truchas,Rio Arriba,NM,-666666666,46.7,133,320,181,282,79,19,7,0
87579,ZCTA5 87579,Vadito,Taos,NM,82868,60.0,613,2002,1042,1797,265,32,0,5
87580,ZCTA5 87580,Valdez,Taos,NM,-666666666,69.6,161,161,0,161,53,0,0,0
87581,ZCTA5 87581,Vallecitos,Rio Arriba,NM,-666666666,-666666666.0,18,30,18,30,0,0,0,0
87582,ZCTA5 87582,Velarde,Rio Arriba,NM,90504,37.6,429,1055,654,839,128,190,0,0
87583,ZCTA5 87583,Villanueva,San Miguel,NM,25409,54.5,177,455,215,350,99,0,0,0
87701,ZCTA5 87701,Las Vegas,San Miguel,NM,45341,43.8,7891,17991,9120,12732,1887,931,81,158
87710,ZCTA5 87710,Angel Fire,Colfax,NM,69153,57.7,545,1359,696,1027,274,200,48,33
87711,ZCTA5 87711,Anton Chico,Guadalupe,NM,32660,31.8,290,945,361,573,26,7,0,0
87712,ZCTA5 87712,Buena Vista,Mora,NM,-666666666,46.8,205,364,165,275,23,0,0,0
87713,ZCTA5 87713,Chacon,Mora,NM,-666666666,60.0,116,184,76,183,0,9,0,0
87714,ZCTA5 87714,Cimarron,Colfax,NM,36667,34.8,538,1013,503,654,133,85,2,3
87715,ZCTA5 87715,Cleveland,Mora,NM,22300,25.7,136,418,87,246,0,0,0,0
87718,ZCTA5 87718,Eagle Nest,Colfax,NM,40500,67.3,228,440,224,360,80,23,0,0
87722,ZCTA5 87722,Guadalupita,Mora,NM,50086,58.9,397,677,224,517,30,160,13,15
87723,ZCTA5 87723,Holman,Mora,NM,-666666666,70.1,153,262,157,258,3,0,0,0
87724,ZCTA5 87724,La Loma,Guadalupe,NM,-666666666,-666666666.0,0,0,0,0,0,0,0,0
87728,ZCTA5 87728,Maxwell,Colfax,NM,40833,30.6,204,619,331,330,30,10,2,0
87729,ZCTA5 87729,Miami,Colfax,NM,27361,60.4,45,86,60,58,0,0,0,0
87730,ZCTA5 87730,Mills,Harding,NM,250001,67.3,7,14,6,14,5,5,0,0
87731,ZCTA5 87731,Montezuma,San Miguel,NM,27306,23.2,123,511,202,248,37,40,21,19
87732,ZCTA5 87732,Mora,Mora,NM,33207,60.2,522,1123,598,855,75,146,0,0
87733,ZCTA5 87733,Albert,Harding,NM,34375,50.7,39,101,73,85,12,2,0,0
87734,ZCTA5 87734,Ocate,Mora,NM,25417,53.6,136,337,191,288,11,20,2,14
87735,ZCTA5 87735,Ojo Feliz,Mora,NM,-666666666,-666666666.0,32,32,0,32,0,0,0,0
87736,ZCTA5 87736,Rainsville,Mora,NM,-666666666,78.4,22,66,22,66,0,0,0,0
87740,ZCTA5 87740,Raton,Colfax,NM,42030,45.5,3248,6928,3454,5201,468,324,71,0
87742,ZCTA5 87742,Rociada,San Miguel,NM,62054,68.8,153,283,160,283,0,83,0,0
87743,ZCTA5 87743,Roy,Harding,NM,38580,40.9,143,412,195,292,33,55,4,0
87745,ZCTA5 87745,Sapello,San Miguel,NM,56628,66.5,498,1067,435,872,147,121,0,41
87746,ZCTA5 87746,Solano,Harding,NM,95688,50.8,35,78,32,72,2,4,0,0
87747,ZCTA5 87747,Springer,Colfax,NM,52813,54.6,657,1682,881,1386,153,68,0,0
87749,ZCTA5 87749,Ute Park,Colfax,NM,-666666666,-666666666.0,48,104,48,104,0,0,0,0
87750,ZCTA5 87750,Valmora,Mora,NM,-666666666,-666666666.0,0,0,0,0,0,0,0,0
87752,ZCTA5 87752,Wagon Mound,Mora,NM,41472,62.8,320,618,278,547,116,54,4,4
87753,ZCTA5 87753,Watrous,Mora,NM,-666666666,-666666666.0,29,59,29,59,0,0,0,0
87801,ZCTA5 87801,Socorro,Socorro,NM,45972,39.0,3045,9486,4697,6264,426,316,67,450
87820,ZCTA5 87820,Aragon,Catron,NM,38500,56.5,94,226,84,200,11,0,0,0
87821,ZCTA5 87821,Datil,Catron,NM,35565,67.6,346,781,373,709,82,12,91,13
87823,ZCTA5 87823,Lemitar,Socorro,NM,-666666666,32.9,131,365,160,216,10,0,0,0
87824,ZCTA5 87824,Luna,Catron,NM,-666666666,75.8,97,130,100,130,0,0,0,0
87825,ZCTA5 87825,Alamo,Socorro,NM,26920,44.0,749,2665,1362,1803,86,75,0,28
87827,ZCTA5 87827,Pie Town,Catron,NM,-666666666,66.4,157,279,164,267,0,0,0,0
87828,ZCTA5 87828,Polvadera,Socorro,NM,-666666666,9.9,132,666,310,327,20,45,0,13
87829,ZCTA5 87829,Quemado,Catron,NM,48783,60.0,443,887,527,746,70,27,0,0
87830,ZCTA5 87830,Reserve,Catron,NM,24572,30.9,229,765,433,482,8,9,5,0
87831,ZCTA5 87831,San Acacia,Socorro,NM,29453,63.5,89,208,61,208,12,6,0,0
87832,ZCTA5 87832,San Antonio,Socorro,NM,-666666666,59.4,86,152,93,144,0,7,0,9
87901,ZCTA5 87901,Truth Or Consequ,Sierra,NM,28039,43.2,2687,6264,3196,4595,597,383,38,23
87930,ZCTA5 87930,Arrey,Sierra,NM,-666666666,68.4,207,408,212,381,120,0,0,0
87931,ZCTA5 87931,Caballo,Sierra,NM,-666666666,71.1,335,706,424,553,37,86,0,0
87933,ZCTA5 87933,Derry,Sierra,NM,-666666666,-666666666.0,0,0,0,0,0,0,0,0
87935,ZCTA5 87935,Elephant Butte,Sierra,NM,39746,66.9,1022,1718,913,1624,234,54,11,0
87936,ZCTA5 87936,Garfield,Dona Ana,NM,21344,64.9,123,234,123,211,0,0,0,0
87937,ZCTA5 87937,Hatch,Dona Ana,NM,40125,36.6,1024,3546,1721,2045,136,48,0,0
87939,ZCTA5 87939,Monticello,Sierra,NM,111004,63.1,125,267,153,211,0,56,29,0
87940,ZCTA5 87940,Rincon,Dona Ana,NM,47888,60.8,133,414,194,324,8,0,0,0
87941,ZCTA5 87941,Salem,Dona Ana,NM,26280,25.9,268,860,429,473,0,0,0,0
87942,ZCTA5 87942,Williamsburg,Sierra,NM,34967,54.8,551,1542,595,1203,22,0,0,0
87943,ZCTA5 87943,Winston,Sierra,NM,71875,67.8,137,254,127,254,26,0,0,0
88001,ZCTA5 88001,Las Cruces,Dona Ana,NM,31701,26.6,15338,39358,19130,20973,3263,1931,137,293
88002,ZCTA5 88002,White Sands Miss,Dona Ana,NM,88750,21.9,341,1449,885,496,111,113,0,0
88003,ZCTA5 88003,Las Cruces,Dona Ana,NM,-666666666,18.9,0,458,235,1,0,1,0,0
88004,ZCTA5 88004,Las Cruces,Dona Ana,NM,-666666666,36.2,0,1037,1037,976,15,0,0,0
88005,ZCTA5 88005,Las Cruces,Dona Ana,NM,45256,34.2,11067,27279,12595,17270,2951,1371,377,418
88007,ZCTA5 88007,,,,63330,40.7,9022,24983,11700,16235,3139,1338,123,251
88008,ZCTA5 88008,Santa Teresa,Dona Ana,NM,68192,33.5,4194,11771,6279,6924,1797,1022,46,100
88009,ZCTA5 88009,Playas,Hidalgo,NM,-666666666,21.5,0,48,48,0,0,0,0,0
88011,ZCTA5 88011,Las Cruces,Dona Ana,NM,73362,42.7,13645,30831,15424,21245,5567,4546,1120,853
88012,ZCTA5 88012,Las Cruces,Dona Ana,NM,63545,30.5,11014,31800,16323,18881,3342,1896,134,387
88020,ZCTA5 88020,Animas,Hidalgo,NM,63281,46.6,298,793,423,582,120,33,0,10
88021,ZCTA5 88021,Chaparral,Dona Ana,NM,39242,32.7,5483,16156,8094,9682,908,333,59,33
88022,ZCTA5 88022,Arenas Valley,Grant,NM,69545,68.1,328,807,377,754,166,48,0,0
88023,ZCTA5 88023,Vanadium,Grant,NM,35742,37.3,893,2184,1094,1214,105,124,0,0
88024,ZCTA5 88024,Berino,Dona Ana,NM,36474,46.3,134,430,180,347,26,36,0,0
88025,ZCTA5 88025,Buckhorn,Grant,NM,-666666666,64.9,19,50,18,50,31,11,0,0
88026,ZCTA5 88026,Central,Grant,NM,46078,42.5,555,1610,695,1041,69,104,5,0
88027,ZCTA5 88027,Chamberino,Dona Ana,NM,53295,34.1,231,708,376,457,130,13,0,0
88028,ZCTA5 88028,Cliff,Grant,NM,36563,66.9,147,277,141,259,37,9,0,0
88029,ZCTA5 88029,Columbus,Luna,NM,27898,33.2,487,1327,614,817,55,41,0,0
88030,ZCTA5 88030,Deming,Luna,NM,40075,36.6,8464,24066,12355,15643,1074,581,180,22
88034,ZCTA5 88034,Faywood,Grant,NM,-666666666,55.9,43,64,50,64,0,0,0,14
88038,ZCTA5 88038,Gila,Grant,NM,-666666666,45.7,101,329,122,230,34,19,0,9
88039,ZCTA5 88039,Glenwood,Catron,NM,48125,36.7,229,553,222,377,46,55,0,7
88040,ZCTA5 88040,Hachita,Grant,NM,37798,46.2,37,81,58,81,15,0,0,0
88041,ZCTA5 88041,San Lorenzo,Grant,NM,33733,60.6,462,1423,692,1185,198,49,21,8
88042,ZCTA5 88042,Hillsboro,Sierra,NM,16096,65.1,209,327,194,327,39,20,0,35
88043,ZCTA5 88043,Hurley,Grant,NM,37868,43.6,707,1652,855,1049,96,64,7,0
88044,ZCTA5 88044,La Mesa,Dona Ana,NM,54485,38.7,899,2499,1454,1682,160,60,30,18
88045,ZCTA5 88045,Road Forks,Hidalgo,NM,46071,39.4,1158,3154,1510,2161,185,58,0,16
88046,ZCTA5 88046,Mesilla,Dona Ana,NM,-666666666,51.0,351,663,280,500,170,51,7,0
88047,ZCTA5 88047,Mesilla Park,Dona Ana,NM,45058,38.8,563,1372,648,871,235,32,0,11
88048,ZCTA5 88048,Mesquite,Dona Ana,NM,45247,43.4,1289,3211,1671,2293,81,14,22,0
88049,ZCTA5 88049,Mimbres,Grant,NM,53606,65.6,419,746,310,731,255,72,0,0
88051,ZCTA5 88051,Mule Creek,Grant,NM,-666666666,48.0,34,64,31,53,3,0,0,4
88052,ZCTA5 88052,Organ,Dona Ana,NM,230152,50.8,62,98,30,98,0,33,0,23
88053,ZCTA5 88053,Pinos Altos,Grant,NM,-666666666,55.9,102,185,101,185,56,10,10,10
88055,ZCTA5 88055,Redrock,Grant,NM,-666666666,63.1,15,34,15,34,0,0,0,0
88056,ZCTA5 88056,Rodeo,Hidalgo,NM,63209,75.2,101,165,85,165,25,37,8,0
88061,ZCTA5 88061,Silver City,Grant,NM,46627,46.8,7153,17784,9144,13043,2049,1238,173,155
88063,ZCTA5 88063,Sunland Park,Dona Ana,NM,27078,31.9,3986,11398,5315,6774,554,121,0,0
88065,ZCTA5 88065,Tyrone,Grant,NM,52989,34.4,277,716,381,408,39,46,12,0
88072,ZCTA5 88072,Vado,Dona Ana,NM,36690,24.8,736,2937,1469,1467,148,45,0,9
88081,ZCTA5 88081,,,,44219,32.6,4500,17183,9094,10828,742,249,55,41
88101,ZCTA5 88101,Clovis,Curry,NM,54824,31.3,17359,45619,23592,27869,3730,1736,272,199
88103,ZCTA5 88103,Cannon Afb,Curry,NM,-666666666,-666666666.0,0,19,0,0,0,0,0,0
88112,ZCTA5 88112,Broadview,Curry,NM,55982,58.8,143,317,140,242,137,8,2,0
88113,ZCTA5 88113,Causey,Roosevelt,NM,63182,32.5,34,185,103,115,4,0,0,0
88114,ZCTA5 88114,Crossroads,Lea,NM,-666666666,47.8,29,57,28,48,7,19,0,7
88115,ZCTA5 88115,Dora,Roosevelt,NM,-666666666,-666666666.0,7,7,7,7,0,0,0,0
88116,ZCTA5 88116,Elida,Roosevelt,NM,56250,49.0,175,458,243,325,50,33,1,2
88118,ZCTA5 88118,Floyd,Roosevelt,NM,52778,62.3,102,225,105,197,10,10,0,0
88119,ZCTA5 88119,Fort Sumner,Debaca,NM,32188,28.3,695,1615,1032,1063,36,52,0,0
88120,ZCTA5 88120,Grady,Curry,NM,65647,63.8,192,356,220,293,14,23,4,0
88121,ZCTA5 88121,House,Quay,NM,-666666666,56.8,73,177,98,149,29,22,0,0
88124,ZCTA5 88124,Melrose,Curry,NM,54375,51.5,382,859,419,656,117,53,6,0
88125,ZCTA5 88125,Milnesand,Roosevelt,NM,-666666666,23.5,19,74,28,37,2,6,0,0
88126,ZCTA5 88126,Pep,Roosevelt,NM,-666666666,69.5,6,10,4,10,0,0,0,0
88130,ZCTA5 88130,Portales,Roosevelt,NM,52795,30.3,6480,17776,8917,10254,1352,649,50,59
88132,ZCTA5 88132,Rogers,Roosevelt,NM,47188,34.5,100,285,136,181,18,15,0,0
88134,ZCTA5 88134,Taiban,Debaca,NM,-666666666,53.9,37,92,57,58,28,0,0,0
88135,ZCTA5 88135,Texico,Curry,NM,65855,42.1,547,1357,630,889,77,60,15,0
88136,ZCTA5 88136,Yeso,Debaca,NM,61083,60.5,37,63,22,51,9,0,0,0
88201,ZCTA5 88201,Roswell,Chaves,NM,61464,36.8,9830,26521,13434,17115,2767,1293,371,227
88203,ZCTA5 88203,Roswell,Chaves,NM,42500,35.9,10700,29499,14612,18960,1409,587,136,21
88210,ZCTA5 88210,Artesia,Eddy,NM,74932,34.1,6823,18552,9478,11863,1407,558,12,65
88220,ZCTA5 88220,Carlsbad,Eddy,NM,79809,36.6,14873,39809,20527,25931,3059,1562,112,186
88230,ZCTA5 88230,Dexter,Chaves,NM,41827,36.1,1780,4993,2497,3271,201,110,0,0
88231,ZCTA5 88231,Eunice,Lea,NM,74545,33.7,1286,3565,1974,2006,75,31,0,0
88232,ZCTA5 88232,Hagerman,Chaves,NM,56964,35.9,647,2611,1541,1696,127,21,3,0
88240,ZCTA5 88240,Hobbs,Lea,NM,63083,29.3,14207,41652,21099,23663,2119,1260,197,99
88242,ZCTA5 88242,Zcta 88242,Lea,NM,82041,37.2,2537,7312,3738,4724,377,400,33,2
88244,ZCTA5 88244,Hobbs,Lea,NM,-666666666,36.9,0,1183,1183,1150,0,9,0,0
88250,ZCTA5 88250,Hope,Eddy,NM,122500,27.9,128,354,166,245,7,9,0,0
88252,ZCTA5 88252,Jal,Lea,NM,56731,39.5,822,2258,1048,1481,63,156,0,0
88253,ZCTA5 88253,Lake Arthur,Eddy,NM,-666666666,35.0,377,1183,620,778,144,33,2,0
88254,ZCTA5 88254,Lakewood,Eddy,NM,-666666666,-666666666.0,14,29,14,29,0,15,0,0
88255,ZCTA5 88255,Loco Hills,Eddy,NM,-666666666,-666666666.0,37,72,35,72,0,0,0,0
88256,ZCTA5 88256,Loving,Eddy,NM,58625,35.2,691,2075,998,1244,19,72,4,0
88260,ZCTA5 88260,Lovington,Lea,NM,72510,32.2,4835,15498,8073,9161,511,709,28,33
88262,ZCTA5 88262,Mc Donald,Lea,NM,-666666666,-666666666.0,2,4,2,4,0,0,0,0
88263,ZCTA5 88263,Malaga,Eddy,NM,139107,39.8,56,183,101,132,0,0,0,0
88264,ZCTA5 88264,Maljamar,Lea,NM,-666666666,-666666666.0,0,0,0,0,0,0,0,0
88265,ZCTA5 88265,Monument,Lea,NM,-666666666,60.2,61,129,65,116,0,0,0,0
88267,ZCTA5 88267,Tatum,Lea,NM,51600,42.0,600,1445,724,1059,146,52,0,5
88268,ZCTA5 88268,Whites City,Eddy,NM,-666666666,-666666666.0,0,0,0,0,0,0,0,0
88301,ZCTA5 88301,Carrizozo,Lincoln,NM,41625,51.4,651,1307,791,1101,126,45,27,0
88310,ZCTA5 88310,Alamogordo,Otero,NM,52546,38.6,15187,36990,19619,25686,3889,1931,246,196
